name,address,loc_id,latitude&longitude,pcb_count
"namcoなんばパークス","大阪府 大阪市浪速区 難波中 2-10-70　なんばパークス6F","fhUBjEW6SAqTKY9WIOnA0A","","","4"
"ラウンドワンスタジアム堺中央環状","大阪府 堺市東区 石原町 2-241","TqqhKc5g7x8_TcAJjmt1-A","","","4"
"namcoアリオ鳳","大阪府 堺市西区 鳳南町 3-199-12　アリオ鳳3F　3280","b-YjbsZA1ghKsuP2XkemDA","","","4"
"バンダイナムコ Cross Store イオンモール大日","大阪府 守口市 大日東町 1-18　イオンモール大日4F","z-BtUMqyz6QDyrUtpo3erg","","","4"
"namcoくずはモール","大阪府 枚方市 楠葉花園町 10-85　KUZUHA MALL南館2F","qaHZwTKoFamEEjPOdokSUw","","","4"
"あそVIVA阪急茨木","大阪府 茨木市 永代町 6-2　スポーツプラザ茨木2F","p94C8E_nLnhaMdWLHnkZsg","","","4"
"namcoセブンパーク天美","大阪府 松原市 天美東 3-500　セブンパーク天美3F","a84DIm4PurU1JAWtNh8Q5Q","","","4"
"GiGO 布施","大阪府 東大阪市 長堂 1-1-1　ロンモール布施内","ALdFrzpnQgaKh8YaRJZS-A","","","4"
"アピナ交野","大阪府 交野市 私部西 1-33-20　MEGAドン・キホーテ交野店B1F","Pldg9b9Se-SUAh7IxiOxUw","","","4"
"タイトーステーション難波","大阪府 大阪市中央区 難波千日前 15-12","ogPrm7VAsOIdNvKw1M6Syw","","","3"
"モーリーファンタジーLINKS UMEDA","大阪府 大阪市北区 大深町 4-8　LINKS UMEDA内","XtDZQdSfuKTpJfrngp-fnw","","","3"
"ラウンドワンスタジアム城東放出","大阪府 大阪市城東区 今福南 3-4-38","-lFZW6r-HaLkGBgHB33OCw","","","3"
"namco大阪日本橋","大阪府 大阪市浪速区 難波中 2-1-17　コスモビル1～3F","XuQh9gkh3pkL170fhZUthg","","","3"
"ラウンドワンスタジアム堺駅前","大阪府 堺市堺区 戎島町 4-44-3","vDye4MmzU10qmBz4NdY_5Q","","","3"
"GiGO 新三国アルゴ７","大阪府 豊中市 神州町 1-15","1EfhnCSo134xvfPbovm2Rw","","","3"
"エンターテイメントフィールドららぽーとEXPOCITY","大阪府 吹田市 千里万博公園 2-1　ららぽーとEXPO CITY3F","dN1F14rkPc3MuSlDxd3iDA","","","3"
"ラウンドワンスタジアム高槻","大阪府 高槻市 辻子 3-6-4","CHwoPsffWJOSX4qcmaRVyg","","","3"
"namco枚方モール","大阪府 枚方市 岡東町 19-14　枚方モール4F","JJOqi5h26ODIY0lG-Te-IA","","","3"
"GiGO 枚方","大阪府 枚方市 須山町 83-1　サンシャインプラザ枚方内","gutn3npzhmDSkvOu4aMyKQ","","","3"
"Feedy Diner＆Arcade 茨木","大阪府 茨木市 松ケ本町 8-30-5　イオンモール茨木4F","nPwBiLH62jgu1Y-3tdGVSA","","","3"
"YAZ寝屋川","大阪府 寝屋川市 石津中町 25-26","x6fFczbRzrMnfLhz5gT0xg","","","3"
"アミパラ大東","大阪府 大東市 南新田 2-3-5","V39qvmc2SJPrPh28_TkEGg","","","3"
"ラウンドワンららぽーと和泉","大阪府 和泉市 あゆみ野 4-4-7　ららぽーと和泉4F　42100番","Y7a1A4xUJEnIcK0wkgYoQw","","","3"
"サープラ大阪道頓堀あそびタウン","大阪府 大阪市中央区 道頓堀 1-7-21　中座くいだおれビル2F","Oof4VTbAXpEgePrY4xRNAQ","","","2"
"ATCあそびマーレ","大阪府 大阪市住之江区 南港北 2-1-10　ITM棟5F","L7dJgrx2CjkQrGA8-aMYmw","","","2"
"namcoマグスミノエ","大阪府 大阪市住之江区 泉 1-1-82　マグスミノエ1F","N2XkauGg7dELBn1-LxIDlA","","","2"
"GiGO 東梅田","大阪府 大阪市北区 堂山町 9-28　スプラウトビル1F","T5vuSDX1gnJMuykosNxuKg","","","2"
"GiGO 大阪第4ビル","大阪府 大阪市北区 梅田 1-11-4　駅前第4ビルB1F","uA83rC9I7s-hjuo3n-gGug","","","2"
"バンダイナムコ Cross Store 大阪梅田","大阪府 大阪市北区 角田町 5-15　HEP FIVE 8F","tI6qqEp9rCtXT90QUDjVug","","","2"
"モーリーファンタジー喜連瓜破駅前","大阪府 大阪市平野区 瓜破 2-1-13　イオン喜連瓜破SC　イオン喜連瓜破駅前店3F","mMzcW8KBjEehsvYiDGAPLw","","","2"
"ラウンドワン東淀川","大阪府 大阪市東淀川区 菅原 7-14-29","453J7048vAECAghuRBOJmA","","","2"
"ソユーウェスタンシティ","大阪府 大阪市此花区 島屋 6-2-82　ユニバーサル・シティウォーク大阪3F","dCpS21GqnQBRiHoGeySrSg","","","2"
"タイトーステーション大阪日本橋","大阪府 大阪市浪速区 日本橋 4-9-14","AGzomhjWnkNK63BQaH8UzQ","","","2"
"GiGO 難波アビオン","大阪府 大阪市浪速区 難波中 2-3-15　MMOビルB1～3F","5BB8wDEw9o1OHziRDnANvQ","","","2"
"MECHA天保山","大阪府 大阪市港区 海岸通 1-1-10　天保山マーケットプレイス内","xu-Ec03L7CzY_5dextDnAg","","","2"
"モーリーファンタジー野田阪神","大阪府 大阪市福島区 海老江 1-1-23　ウイステ　イオン野田阪神店4F","2hSr-MfukwISLY-7vJQqBg","","","2"
"楽市楽座イオンモール大阪ドーム","大阪府 大阪市西区 千代崎 3-13-1　イオンモール大阪ドームシティ4F","J2isnxHeuteUsLNuxLPnNQ","","","2"
"モーリーファンタジー大阪ドームシティ","大阪府 大阪市西区 千代崎 3-13-1　イオンモール大阪ドームシティ　イオン大阪ドームシティ店3F","PwW050ZanciWDskR6Dnfug","","","2"
"NICOPAベルファ都島","大阪府 大阪市都島区 友渕町 2-13-34　ベルファ都島SC3F","bVG5pq6kYg8-4fV2xSoEPA","","","2"
"カプコミクスあべのHOOP","大阪府 大阪市阿倍野区 阿倍野筋 1-2-30　HOOP3F","nmPKai2zV4djhKCM3ITCow","","","2"
"モーリーファンタジー鶴見緑地","大阪府 大阪市鶴見区 鶴見 4-17-1　イオンモール鶴見緑地　イオン鶴見緑地店3F","-4T3Qwp61Q0sXwU1V97oBw","","","2"
"モーリーファンタジー堺北花田","大阪府 堺市北区 東浅香山町 4-1-12　イオンモール堺北花田　イオン堺北花田店2F","BNraLyYLQ9RNfPKzpDwcUw","","","2"
"ソユーゲームフィールド堺鉄砲町","大阪府 堺市堺区 鉄砲町 1　イオンモール堺鉄砲町3F","QmB0AlrlJ1QgM_cEIVC72A","","","2"
"楽市楽座ビバモール美原南インター","大阪府 堺市美原区 黒山 1008　ビバモール美原南インター2F","oGAsyolOY_UXxjGenJiywg","","","2"
"ふぇすたらんどおおとり","大阪府 堺市西区 鳳東町 7-733　おおとりウイングス　イオンスタイルおおとり店2F","c26VXrJFLXakh5N6A7d8oQ","","","2"
"ラウンドワン岸和田","大阪府 岸和田市 八阪町 2-11-1","sF4kSwSodCtGUuNMhUYdjw","","","2"
"ラウンドワン豊中","大阪府 豊中市 名神口 1-1-1","jGnjVTBlAUSWmzp-umVA3Q","","","2"
"関大前フタバボウル","大阪府 吹田市 千里山東 1-7-18","XEs_KHA71r6fYxhqZs5Rng","","","2"
"泉大津フタバボウル","大阪府 泉大津市 松之浜町 1-2-53","yW41TxaPyGk0rhnWe-XFRg","","","2"
"タイトーFステーションイオンフードスタイル摂津富田","大阪府 高槻市 大畑町 13-1　イオンフードスタイル摂津富田店2F","L6yKWBxveFzCNcV2p5A6Rw","","","2"
"モーリーファンタジー高槻","大阪府 高槻市 萩之庄 3-47-2　イオン高槻店3F","NM2E82uSkUWyQsdQHeUTvQ","","","2"
"モーリーファンタジー貝塚","大阪府 貝塚市 地蔵堂 74-2　イオン貝塚店2F","v18BOKLliuq3QuwW1wVzaw","","","2"
"ラウンドワン守口","大阪府 守口市 佐太東町 2-6-14　ジャガーグリーン2F","3yQ5-VfmF89U09jSCUxtCw","","","2"
"モーリーファンタジー大日","大阪府 守口市 大日東町 1-18　イオンモール大日　イオン大日店2F","EVsDaTGtThPF4zFLjFP3xQ","","","2"
"モーリーファンタジー茨木","大阪府 茨木市 松ケ本町 8-30-5　イオンモール茨木　イオンスタイル茨木3F","14C3dbdabyz9w8QXH6jGew","","","2"
"イトーヨーカドーアリオ八尾店コロコロベースブラザーズ","大阪府 八尾市 光町 2-3　イトーヨーカドーアリオ八尾店内","Vvw7APZ7bokGGe5I-VgDFg","","","2"
"ゲームフェイス八尾","大阪府 八尾市 天王寺屋 2-68","jvHzGXoj0B2TF_W-Yr25cQ","","","2"
"タイトーFステーションりんくうシークル","大阪府 泉佐野市 りんくう往来南 3","Uto2YdLAH7jP3D9Vhwq74Q","","","2"
"GiGO いこらも～る泉佐野","大阪府 泉佐野市 下瓦屋 2-2-77　いこらも～る泉佐野1F","YIUaIUjaChzAEJIQxA5VFQ","","","2"
"GiGO イオンモール日根野","大阪府 泉佐野市 日根野 2496-1　イオンモール日根野2F","UWN9mf-WPIiHLXYxIPNzBg","","","2"
"GiGO アル・プラザ香里園","大阪府 寝屋川市 日新町 5-5　アル・プラザ香里園3F","8w3DXCjz9lqxljt_TbOMbQ","","","2"
"アミパラ光明池","大阪府 和泉市 室堂町 824-36　コムボックス光明池2F","yVtkEc2vzb6TUaySopZr2g","","","2"
"モーリーファンタジー和泉府中","大阪府 和泉市 肥子町 2-2-1　イオン和泉府中店4F","dkru88YavZzfYvDM6l-t9g","","","2"
"ソユーゲームフィールドみのおキューズモール","大阪府 箕面市 西宿 1-15-30　みのおキューズモールCENTER棟2F","ORr3JJgR4qLtaHj-hf6J8Q","","","2"
"モーリーファンタジーそよら古川橋","大阪府 門真市 末広町 41-2　イオンそよら古川橋内","SI9nDI3Zc7K3gJOo8D5eJA","","","2"
"プラサカプコン藤井寺","大阪府 藤井寺市 岡 2-10-11　イオン藤井寺SC2F","xl39-WUJlfUJJqClP53IzQ","","","2"
"トップラン東大阪","大阪府 東大阪市 東鴻池町 1-6-30　イオンタウン東大阪店2F","dthIlMt0IQJQvbmYviN9xA","","","2"
"GiGO フレスポ東大阪","大阪府 東大阪市 稲田新町 3-9-64　フレスポ東大阪2F","qAOoHRSJKLV7LU1qY7u67A","","","2"
"ラウンドワン東大阪","大阪府 東大阪市 若江南町 1-2-12","r7GRSAqg4lGK55-Ek46meg","","","2"
"モーリーファンタジーりんくう泉南","大阪府 泉南市 りんくう南浜 3-12　イオンモールりんくう泉南　イオンりんくう泉南店2F","u5atmFFpjLP31OayABy0jw","","","2"
"楽市楽座イオンモール四條畷","大阪府 四條畷市 砂 4-3-2　イオンモール四條畷3F","cydEWAWcB5iWCldMCIZbSw","","","2"
"モーリーファンタジー四條畷","大阪府 四條畷市 砂 4-3-2　イオンモール四條畷　イオンスタイル四條畷3F","9ZJiUfjh8KLHzMaipssScw","","","2"
"ファミリーランド南港ポートタウンSC","大阪府 大阪市住之江区 南港中 2-1-109　南港ポートタウンSC2F","68so9RBXJIwfrh8coRTA3g","","","1"
"PiNO SPAあびこ駅前","大阪府 大阪市住吉区 我孫子東 2-8-34　イオンタウンあびこ駅前3F","Lh4QitFMJnZWkgWvD1pS7w","","","1"
"GiGO Arcade Cafe KITTE大阪","大阪府 大阪市北区 梅田 3-2-2　JPタワー大阪6F","dSwHWG5jxF0xQVGyoScROA","","","1"
"わくわくカーニバル今福","大阪府 大阪市城東区 今福東 1-10-5　今福ファミリータウンB1F","LGyZRnpy_7bsxlMgPS3skQ","","","1"
"GiGO かみしんプラザ","大阪府 大阪市東淀川区 大隅 1-6-12　かみしんプラザ2F","feD6-rBzuqnOwty_TJJiAw","","","1"
"スパワールド","大阪府 大阪市浪速区 恵美須東 3-4-24","iR1t_2a070sBvVMYvzA08w","","","1"
"LABI1なんば","大阪府 大阪市浪速区 難波中 2-11-3","Fe8WLGsH1-xIDGH9-Z-98A","","","1"
"ゲームポイントシャトーEX","大阪府 大阪市都島区 東野田町 3-9-3　グランシャトービル1・2F","-x28HPgenhZKihyQAozJkw","","","1"
"レインボーランド泉北","大阪府 堺市中区 小阪 270　イズミヤ泉北店2F","D_rSnmvkE0FMLL6GUiz3Pw","","","1"
"ファミリーアミューズメント中もず","大阪府 堺市北区 中百舌鳥町 3-428-2　ホームセンターコーナン中もず店2F","Hau-3bsQ058K04tx5GFG_w","","","1"
"NICOPAアクロスモール泉北","大阪府 堺市南区 原山台 5-9-8　アクロスモール泉北1F","-S21Z7pS4CzfrUiZRi9xeQ","","","1"
"モーリーファンタジー堺鉄砲町","大阪府 堺市堺区 鉄砲町 1-1　イオンモール堺鉄砲町　イオンスタイル堺鉄砲町3F","-opPsYeS1BIB_b3FvpWkdw","","","1"
"ハローズガーデン津久野","大阪府 堺市西区 下田町 20-1　イトーヨーカドー津久野店2F","_ZuHrXZ966Iyipgt78hzJg","","","1"
"キッズサーカスベスピア堺インター","大阪府 堺市西区 太平寺 711-1　ベスピア堺インター2F","-ZesHwVk8gJX1clrYnQ5BQ","","","1"
"ハローズガーデン鳳","大阪府 堺市西区 鳳南町 3-199-12　イトーヨーカドーアリオ鳳店3F","N6d5OyMfNWA4Vl1Xh91NkQ","","","1"
"アミュージアム岸和田","大阪府 岸和田市 下松町 1-3-1　ウィンディ岸和田店内","tog-D_lqzgu5w30Eaa_3xA","","","1"
"GiGO ラパーク岸和田","大阪府 岸和田市 春木若松町 21-1　ラパーク岸和田店2F","eiECoLPpGUQ8O1-oX5ScDQ","","","1"
"トム・ソーヤのなかまたち。岸和田","大阪府 岸和田市 港緑町 2-1　岸和田カンカンベイサイドモールEAST棟2F","xsoM2ZWu9dFXtnTDZSX5Qw","","","1"
"NICOPA池田駅前","大阪府 池田市 満寿美町 2-2","rUQkGoAtT1sMLX-t1r8ETg","","","1"
"NICOPA南千里","大阪府 吹田市 千里山西 6-56-1","r-np6IvETai_99i26tZ6ow","","","1"
"NICOPA千里丘","大阪府 吹田市 山田南 1-1　イズミヤ千里丘店2F","tguWdNnEGQspaxJ5u-djPg","","","1"
"モーリーファンタジー吹田","大阪府 吹田市 朝日町 2-101　イオン吹田店4F","yBn1mKJKCujA67XWpCKitA","","","1"
"NICOPA和泉府中","大阪府 泉大津市 東豊中町 1-5-10　カナートモール和泉府中店2F","new9mqUpd2SR0dF06gzz9A","","","1"
"DCMダイキ貝塚","大阪府 貝塚市 石才 217　DCMダイキ貝塚店内ゲームコーナー","GN8kD31fXS7BMLJdsslmDQ","","","1"
"モーリーファンタジーニトリモール枚方","大阪府 枚方市 北山 1-2-1　ニトリモール枚方2F","wxGwBEFZbGbOu8-Bac-0cA","","","1"
"アミュージアム枚方","大阪府 枚方市 岡本町 7-1　枚方ビオルネ3F","E4eK_gcnKeWJ9S0vcIyEDQ","","","1"
"GiGO アル・プラザ枚方","大阪府 枚方市 津田元町 1-4-1　アル･プラザ枚方3F","6P5nhOWwplAh-nehwvmP0A","","","1"
"GiGO アル・プラザ茨木","大阪府 茨木市 上郡 2-12-8　アル・プラザ茨木3F","LvMcPjWiMPf9QqATh_BYIg","","","1"
"ピカキッズ八尾","大阪府 八尾市 光町 2-3　イトーヨーカドーアリオ八尾店3F","RFIasdGpF6wNhf0ImmR7nw","","","1"
"LINOAS PlayLot","大阪府 八尾市 光町 2-60　リノアス5F","BkJ547X6fTk4Quu07Vl2WA","","","1"
"レインボーランド八尾","大阪府 八尾市 沼 1-1　イズミヤ八尾店内","KYF4rGuVMCqfzs49BxzKnA","","","1"
"モーリーファンタジー日根野","大阪府 泉佐野市 日根野 2496-1　イオンモール日根野　イオン日根野店2F","4UmWoSMNEz7o3l5UZHyfgA","","","1"
"モーリーファンタジー金剛東","大阪府 富田林市 向陽台 3-1-1　イオン金剛東店4F","MSE3GqKQNQ-4OQ6bX0vvjA","","","1"
"GiGO ビバモール寝屋川","大阪府 寝屋川市 寝屋南 2-22-2　ビバモール寝屋川　モール棟2F","FNeD9fYqxpPHxYXQEakb2Q","","","1"
"モンキートリック","大阪府 寝屋川市 香里南之町 32-5　YNレジデンス香里2F","VwnYvgSVG-UR4-FFq8aZ_A","","","1"
"てんとう虫パーク BIG STAGE 河内長野","大阪府 河内長野市 原町 4-2-3","9huZ3UFBhgFVK_-cOEn8ew","","","1"
"わくわくアミーゴ河内長野","大阪府 河内長野市 本町 24-1　ノバティながの北館4F","2PUVIT4dBUIXmlYrPHZQzA","","","1"
"BOWL ARROW 松原","大阪府 松原市 大堀 1-1-9　ボウルアロー松原店","BcY-6_jRBjlX8_-T1aw1Dg","","","1"
"タイトーFステーション住道","大阪府 大東市 赤井 1-4-3　ポップタウン住道オペラパーク南館3F","gO95kQCJIQR28SRK6Ygrag","","","1"
"namcoららぽーと和泉","大阪府 和泉市 あゆみ野 4-4-7　ららぽーと和泉2F","19yFYMubWoN-UvN92ZoOaw","","","1"
"モーリーファンタジーエコール・いずみ","大阪府 和泉市 いぶき野 5-1-11","v_4n9S5Gm9hFEvsG-vvxPg","","","1"
"ゲーム・ザ・ゴリラ","大阪府 和泉市 伏屋町 4-10-51","ZMA91uLVOmXmkrNPW_IC3w","","","1"
"GiGO 和泉","大阪府 和泉市 肥子町 2-4-41","fzoOmvZEXl43vvxvttoacQ","","","1"
"ふぇすたらんど東大阪","大阪府 東大阪市 西岩田 3-2-3　山陽マルナカ東大阪店2F","_gscaos23SJqdyOF1ZkK1A","","","1"
"GiGO イオン鴻池","大阪府 東大阪市 鴻池町 1-1-72　イオン鴻池店2F","MiC15x5j66hkO7wWeQm35Q","","","1"
"ふぇすたらんど金剛","大阪府 大阪狭山市 半田 1-22　そよら金剛内","np-MBcs1c7xLSZq6UHHjeQ","","","1"
"わくわくアミーゴオークワ尾崎","大阪府 阪南市 下出 167-1　オークワわくわくシティ尾崎店2F","lz1wL2A38LQXZHUIl2GkmQ","","","1"
"namcoイオンモール神戸南","兵庫県 神戸市兵庫区 中之島 2-1-1　イオンモール神戸南3F","U1MIuosup77g1ffPE0Oh0A","","","8"
"アピナ姫路","兵庫県 姫路市 東郷町 1454-3　姫路リオス2F","OoQZ3l2xFyy7cdHaLUPxpQ","","","5"
"GiGO 神戸umieモザイク","兵庫県 神戸市中央区 東川崎町 1-6-1　神戸モザイク3F","HDcbRZTNlZu2QAN4Ltu6Mg","","","4"
"GiGO 神戸umieサウスモール","兵庫県 神戸市中央区 東川崎町 1-7-2　umie SOUTH MALL 4F","3gTLzFpMa1ssSP-xCnlJoQ","","","4"
"GiGO 三宮北口","兵庫県 神戸市中央区 北長狭通 1-8-1　コスモビル2F","bi1AfFo-XTrAT-2yc78hng","","","3"
"ラウンドワン三宮駅前","兵庫県 神戸市中央区 小野柄通 6-1-17","TUn5h-mmq5OVNUjN0d3M-w","","","3"
"G-pala 花北","兵庫県 姫路市 増位新町 1-6　ヴィーナスタウン花北2F","5CGjduH69nK99yIKnlSY-g","","","3"
"GiGO 姫路駅前","兵庫県 姫路市 駅前町 254　姫路OSビルB1F","SntAV8PvUXJbmAdwZE2cjg","","","3"
"GiGO つかしん","兵庫県 尼崎市 塚口本町 4-8-1　つかしんにしまち2F","lggedNv2RSjdQUcewDQYCg","","","3"
"NICOPA伊丹昆陽","兵庫県 伊丹市 池尻 4-1-1　イオンモール伊丹昆陽4F","eKz_wqwcYIl1zApmgS_wdQ","","","3"
"アミパラ加古川","兵庫県 加古川市 尾上町今福 71-2","6ajP4KZNxfZ8c95cv1J1bw","","","3"
"GiGO 三宮南口","兵庫県 神戸市中央区 三宮町 1-7-17　三慶ビル","pEEBSOHv__In4VlY94d51A","","","2"
"タイトーFステーション三宮西館","兵庫県 神戸市中央区 三宮町 2-11-1　センタープラザ西館3F","ZMaLfVUyoNX54hkh4CRy9A","","","2"
"アルゴ","兵庫県 神戸市中央区 下山手通 1-1-8","I2cuaeHkGExVtOWE9iFeUw","","","2"
